歐洲郵局	au1 zau1 jau4 guk6
醫院	ji1 jyun2
銀行	ngan4 hong4
旅館	leoi5 gun2
賓館	ban1 gun2
客棧	haak3 zaan2
客棧	haak3 zaan6
飯店	faan6 dim3
酒店	zau2 dim3
便利店	bin6 lei6 dim3
學校	hok6 haau6
愛情旅館	oi3 cing4 leoi5 gun2
戀愛旅館	lyun2 oi3 leoi5 gun2
情侶旅館	cing4 leoi5 leoi5 gun2
婚禮教堂	fan1 lai5 gaau3 tong4
結婚典禮	git3 fan1 din2 lai5
古典建築	gu2 din2 gin3 zuk1
基督教堂	gei1 duk1 gaau3 tong4
清真寺	cing1 zan1 zi2
清真寺	cing1 zan1 zi6
伊斯蘭教堂	ji1 si1 laan4 gaau3 tong4
猶太教堂	jau4 taai3 gaau3 tong4
印度廟	jan3 dou6 miu6
克爾白	hak1 ji5 baak6
日本神社	jat6 bun2 san4 se5
鐵軌	tit3 gwai2
機動車道	gei1 dung6 ce1 dou6
日本地圖	jat6 bun2 dei6 tou4
日本	jat6 bun2
賞月	soeng2 jyut6
賞月	soeng2 jyut2
國家公園	gwok3 gaa1 gung1 jyun2
國家公園	gwok3 gaa1 gung1 jyun4
日出	jat6 ceot1
朝陽	ziu1 joeng4
山間日出	saan1 gaan1 jat6 ceot1
流星	lau4 sing1
煙花	jin1 faa1
夕陽	zik6 joeng4
黃昏	wong4 fan1
夜晚	je6 maan5
深夜	sam1 je6
銀河	ngan4 ho4
銀河系	ngan4 ho4 hai6
天河	tin1 ho4
天漢	tin1 hon3
銀漢	ngan4 hon3
星漢	sing1 hon3
星河	sing1 ho4
絳河	gong3 ho4
夜橋	je6 kiu4
霧橋	mou6 kiu4
手錶	sau2 biu1
手錶	sau2 biu2
手機	sau2 gei1
移動電話	ji4 dung6 din6 waa2
手提電話	sau2 tai4 din6 waa2
行動電話	hang4 dung6 din6 waa2
來電	loi4 din6
筆記本電腦	bat1 gei3 bun2 din6 nou5
手提電腦	sau2 tai4 din6 nou5
電腦	din6 nou5
鍵盤	gin6 pun4
鍵盤	gin6 pun2
打印機	daa2 jan3 gei1
鼠標	syu2 biu1
軌跡球	gwai2 zik1 kau4
操縱桿	cou1 zung3 gon1
夾鉗	gaap3 kim4
夾鉗	gaap6 kim2
迷你光盤	mai4 nei5 gwong1 pun2
軟盤	jyun5 pun2
軟碟	jyun5 dip2
光盤	gwong1 pun2
光盤	gwong1 pun4
光碟	gwong1 dip2
光碟	gwong1 dip6
錄像帶	luk6 zoeng6 daai2
錄影帶	luk6 jing2 daai2
相機	soeng3 gei1
相機	soeng2 gei1
照相機	ziu3 soeng2 gei1
閃光燈	sim2 gwong1 dang1
錄像	luk6 zoeng6
錄影	luk6 jing2
攝像	sip3 zoeng6
攝像機	sip3 zoeng6 gei1
攝影機	sip3 jing2 gei1
放映機	fong3 jing2 gei1
膠片	gaau1 pin2
聽筒	teng1 tung2
電話	din6 waa2
電話聽筒	din6 waa2 teng1 tung2
傳呼機	cyun4 fu1 gei1
傳真	cyun4 zan1
電視	din6 si6
電視機	din6 si6 gei1
收音機	sau1 jam1 gei1
錄音咪	luk6 jam1 mai1
錄音麥克風	luk6 jam1 mak6 hak1 fung1
電平滑塊	din6 ping4 waat6 faai3
控制旋鈕	hung3 zai3 syun4 nau2
指南針	zi2 naam4 zam1
秒錶	miu5 biu1
定時器	ding6 si4 hei3
鬧鐘	naau6 zung1
鬧鈴	naau6 ling4
臺鐘	toi4 zung1
沙漏	saa1 lau6
計時	gai3 si4
雷達	leoi4 daat6
天線	tin1 sin3
衛星天線	wai6 sing1 tin1 sin3
衛星通訊	wai6 sing1 tung1 seon3
電池	din6 ci4
電量	din6 loeng6
低電量	dai1 din6 loeng6
冇電	mou5 din6
插頭	caap3 tau4
插頭	caap3 tau2
電插頭	din6 caap3 tau2
燈泡	dang1 paau1
電燈	din6 dang1
電燈泡	din6 dang1 paau1
手電筒	sau2 din6 tung2
蠟燭	laap6 zuk1
油燈	jau4 dang1
滅火器	mit6 fo2 hei3
油桶	jau4 tung2
石油	sik6 jau4
石油	sek6 jau4
紙幣	zi2 bai6
美元	mei5 jyun4
美金	mei5 gam1
日元	jat6 jyun4
歐元	au1 jyun4
英鎊	jing1 bong6
硬幣	ngaang6 bai6
錢	cin4
錢	cin2
錢袋	cin4 doi2
信用卡	seon3 jung6 kaa1
身份證	san1 fan6 zing3
身份證	san1 fan2 zing3
鑽石	zyun3 sik6
鑽石	zyun3 sek6
天平	tin1 ping4
人字梯	jan4 zi6 tai1
梯	tai1
工具箱	gung1 geoi6 soeng1
螺絲批	lo4 si1 pai1
螺絲刀	lo4 si1 dou1
扳手	baan2 sau2
士巴拿	si6 baa1 naa2
士巴拿	si6 baa1 naa4
鐵錘	tit3 ceoi4
錘子	ceoi4 zi2
錘子扳手	ceoi4 zi2 baan2 sau2
鐵鎬	tit3 gou2
手鋸	sau2 geoi3
螺絲	lo4 si1
齒輪	ci2 leon4
捕鼠器	bou6 syu2 hei3
轉	zyun2
轉	zyun3
磚頭	zyun1 tau4
磚塊	zyun1 faai3
鏈條	lin4 tiu4
磁鐵	ci4 tit3
槍	coeng1
手槍	sau2 coeng1
槍械	coeng1 haai6
銃	cung3
手銃	sau2 cung3
炸彈	zaa3 daan2
爆竹	baau3 zuk1
炮仗	paau3 zoeng2
鞭炮	bin1 paau3
斧	fu2
斧頭	fu2 tau4
斧頭	fu2 tau2
刀	dou1
劍	gim3
盾	teon5
盾牌	teon5 paai4
菸	jin1
香菸	hoeng1 jin1
食菸	sik6 jin1
食支菸	sik6 zi1 jin1
棺材	gun1 coi4
墓碑	mou6 bei1
骨灰盒	gwat1 fui1 hap2
雙耳瓶	soeng1 ji5 ping4
水晶球	seoi2 zing1 kau4
念珠	nim6 zyu1
惡魔之眼	ok3 mo1 zi1 ngaan5
髮廊	faat3 long4
理髮店	lei5 faat3 dim3
蒸餾器	zing1 lau6 hei3
望遠鏡	mong6 jyun5 geng3
顯微鏡	hin2 mei4 geng3
𥥅	lung1
窿	lung1
倫琴射線	leon4 kam4 se6 sin3
創可貼	cong3 ho2 tip3
聽診器	ting1 can2 hei3
膠囊	gaau1 nong4
藥	joek6
藥丸	joek6 jyun2
針筒	zam1 tung2
打針	daa2 zam1
血滴	hyut3 dik1
流血	lau4 hyut3
脫氧核糖核酸	tyut3 joeng5 hat6 tong4 hat6 syun1
遺傳物質	wai4 cyun4 mat6 zat1
細菌	sai3 kwan2
培養皿	pui4 joeng5 ming5
試管	si3 gun2
溫度計	wan1 dou6 gai3
掃把	sou3 baa2
掃帚	sou3 zau2
馬桶吸	maa5 tung2 kap1
籃	laam4
捲紙	gyun2 zi2
馬桶	maa5 tung2
抽水馬桶	cau1 seoi2 maa5 tung2
水龍頭	seoi2 lung4 tau4
飲用水	jam2 jung6 seoi2
花灑	faa1 saa2
蓮蓬頭	lin4 pung4 tau4
沖涼	cung1 loeng4
浴缸	juk6 gong1
浸浴缸	zam3 juk6 gong1
洗浴	sai2 juk6
浸浴	zam3 juk6
香梘	hoeng1 gaan2
梘	gaan2
牙刷	ngaa4 caat3
牙刷	ngaa4 saat3
牙擦	ngaa4 caat3
鬚刨	sou1 paau2
剃鬚刨	tai3 sou1 paau4
剃鬚刀	tai3 sou1 dou1
剃鬚	tai3 sou1
髮挑	faat3 tiu1
梳	so1
海綿	hoi2 min4
膠桶	gaau1 tung2
水桶	seoi2 tung2
桶	tung2
乳液瓶	jyu5 jik6 ping4
服務鈴	fuk6 mou6 ling4
鐘仔	zung1 zai2
叮叮	ding1 ding1
鎖匙	so2 si4
門	mun4
櫈	dang3
沙發	saa1 faat3
梳化	so1 faa2
牀	cong4
泰迪熊	taai3 dik6 hung4
套娃	tou3 waa1
畫框	waa2 kwaang1
鏡	geng3
魔鏡	mo1 geng3
窗	coeng1
購物袋	kau3 mat6 doi2
購物車	kau3 mat6 ce1
禮盒	lai5 hap2
禮盒	lai5 hap6
氣球	hei3 kau4
鯉魚旗	lei5 jyu4 kei4
絲帶	si1 daai2
緞帶	dyun6 daai2
蝴蝶結	wu4 dip6 git3
魔法棍	mo1 faat3 gwan3
皮納塔	pei4 naap6 taap3
慶典	hing3 din2
彩色碎紙	coi2 sik1 seoi3 zi2
派對	paai3 deoi3
禮賓花	lai5 ban1 faa1
日本女兒節	jat6 bun2 neoi5 ji4 zit3
摺扇	zip3 sin3
扇	sin3
居酒屋燈籠	geoi1 zau2 uk1 dang1 lung4
風鈴	fung1 ling4
鏡球	geng3 kau4
封包	fung1 baau1
勵事	lai6 si6
利事	lei6 si6
利是	lei6 si6
利是	lai6 si6
紅包	hung4 baau1
郵件	jau4 gin2
來信	loi4 seon3
閱讀郵件	jyut6 duk6 jau4 gin2
電子郵件	din6 zi2 jau4 gin2
電子郵件	din6 zi2 jau4 gin6
電郵	din6 jau4
情書	cing4 syu1
收信箱	sau1 seon3 soeng1
信箱	seon3 soeng1
發件箱	faat3 gin2 soeng1
封裝	fung1 zong1
禮品	lai5 ban2
快遞	faai3 dai6
標籤	biu1 cim1
標語	biu1 jyu5
冇來信	mou5 loi4 seon3
有來信	jau5 loi4 seon3
郵筒	jau4 tung2
號角	hou6 gok3
郵政號角	jau4 zing3 hou6 gok3
捲軸	gyun2 zuk6
紙捲	zi2 gyun2
紙張	zi2 zoeng1
書籤	syu1 cim1
收據	sau1 geoi3
條形圖	tiu4 jing4 tou4
長條圖	coeng4 tiu4 tou4
直方圖	zik6 fong1 tou4
上昇圖表	soeng6 sing1 tou4 biu2
下降圖表	haa6 gong3 tou4 biu2
螺旋記事本	lo4 syun4 gei3 si6 bun2
日曆	jat6 lik6
垃圾桶	laap6 saap3 tung2
廢紙簍	fai3 zi2 lau4
卡片索引	kaa1 pin2 saak3 jan5
存檔盒	cyun4 dong2 hap6
投票箱	tau4 piu3 soeng1
文件櫃	man4 gin2 gwai6
剪帖板	zin2 tip3 baan2
粘帖版	nim4 tip3 baan2
文件夾	man4 gin2 gaap3
資料夾	zi1 liu2 gaap3
檔案夾	dong2 on3 gaap3
報紙綑	bou3 zi2 kwan2
報紙	bou3 zi2
報刊	bou3 hon1
報刊	bou3 hon2
作文筆記本	zok3 man4 bat1 gei3 bun2
裝飾筆記本	zong1 sik1 bat1 gei3 bun2
分類賬簿	fan1 leoi6 zoeng3 bou2
分類賬本	fan1 leoi6 zoeng3 bun2
紅色書本	hung4 sik1 syu1 bun2
綠色書本	luk6 sik1 syu1 bun2
藍色書本	laam4 sik1 syu1 bun2
橙色書本	caang4 sik1 syu1 bun2
圖書	tou4 syu1
書本	syu1 bun2
別針	bit6 zam1
鏈接	lin4 zip3
連接	lin4 zip3
鐵索	tit3 sok3
環扣	waan4 kau3
回形針	wui4 jing4 zam1
回紋針	wui4 man4 zam1
萬字夾	maan6 zi6 gaap2
萬字夾	maan6 zi6 gep2
萬字夾	maan6 zi6 gip2
三角尺	saam1 gok3 cek3
尺	cek3
尺	cik1
直尺	zik6 cek3
算盤	syun3 pun4
大頭釘	daai6 tau4 ding1
圖釘	tou4 deng1
圖釘	tou4 ding1
大圖釘	daai6 tou4 deng1
圓圖釘	jyun4 tou4 deng1
鉸剪	gaau2 zin2
鉸剪	gaau3 zin2
圓珠筆	jyun4 zyu1 bat1
原子筆	jyun4 zi2 bat1
鋼筆	gong3 bat1
畫筆	waa2 bat1
蠟筆	laap6 bat1
筆錄	bat1 luk6
備忘	bei6 mong4
備忘錄	bei6 mong4 luk6
鉛筆	jyun4 bat1
放大鏡	fong3 daai6 geng3
搜尋	sau2 cam4
搜索	sau2 sok3
搜索	sau2 saak3
搜索	sau1 saak3
隱秘	jan2 bei3
鎖同匙	so2 tung4 si4
鎖	so2
鎖定	so2 ding6
上鎖	soeng5 so2
開鎖	hoi1 so2
解鎖	gaai2 so2
紅心	hung4 sam1
愛心	oi3 sam1
紅色愛心	hung4 sik1 oi3 sam1
橙色愛心	caang4 sik1 oi3 sam1
橙心	caang4 sam1
黃色愛心	wong4 sik1 oi3 sam1
黃心	wong4 sam1
綠色愛心	luk6 sik1 oi3 sam1
綠心	luk6 sam1
藍色愛心	laam4 sik1 oi3 sam1
藍心	laam4 sam1
紫色愛心	zi2 sik1 oi3 sam1
紫心	zi2 sam1
黑色愛心	hak1 sik1 oi3 sam1
黑心	hak1 sam1
白色愛心	baak6 sik1 oi3 sam1
白心	baak6 sam1
褐色愛心	hot3 sik1 oi3 sam1
褐心	hot3 sam1
心碎	sam1 seoi3
失戀	sat1 lyun2
燃燒之心	jin4 siu1 zi1 sam1
心靈受傷	sam1 ling4 sau6 soeng1
嘆號之心	taan3 hou6 zi1 sam1
兩粒心	loeng5 nap1 sam1
雙心	soeng1 sam1
兩粒旋轉心	loeng5 nap1 syun4 zyun2 sam1
旋轉雙心	syun4 zyun2 soeng1 sam1
跳動之心	tiu3 dung6 zi1 sam1
心動	sam1 dung6
閃閃之心	sim2 sim2 zi1 sam1
心中箭	sam1 zung1 zin3
一箭穿心	jat1 zin3 cyun1 sam1
愛心禮物	oi3 sam1 lai5 mat6
心形裝飾	sam1 jing4 zong1 sik1
和平標誌	wo4 ping4 biu1 zi3
和平	wo4 ping4
十字架	sap6 zi6 gaa3
十字架	sap6 zi6 gaa2
基督教	gei1 duk1 gaau3
拉丁十字	laai1 ding1 sap6 zi6
星月符號	sing1 jyut6 fu4 hou6
伊斯蘭教	ji1 si1 laan4 gaau3
伊斯蘭	ji1 si1 laan4
奧姆	ou3 mou5
法輪	faat3 leon4
錫克教	sek3 hak1 gaau3
大衛之星	daai6 wai6 zi1 sing1
六角星	luk6 gok3 sing1
猶太燭臺	jau4 taai3 zuk1 toi4
猶太教	jau4 taai3 gaau3
陰陽	jam1 joeng4
太極	taai3 gik6
正統十字架	zing3 tung2 sap6 zi6 gaa3
東正教	dung1 zing3 gaau3
正教會十字	zing3 gaau3 wui5 sap6 zi6
禮拜堂	lai5 baai3 tong4
蛇夫座	se4 fu1 zo6
白羊座	baak6 joeng4 zo6
金牛座	gam1 ngau4 zo6
雙子座	soeng1 zi2 zo6
巨蟹座	geoi6 haai5 zo6
獅子座	si1 zi2 zo6
處女座	cyu2 neoi5 zo6
室女座	sat1 neoi5 zo6
天秤座	tin1 cing3 zo6
天蠍座	tin1 hit3 zo6
天蠍座	tin1 kit3 zo6
射手座	se6 sau2 zo6
摩羯座	mo1 kit3 zo6
水瓶座	seoi2 ping4 zo6
雙魚座	soeng1 jyu4 zo6
帳號	zoeng3 hou6
帳戶	zoeng3 wu6
原子符號	jyun4 zi2 fu4 hou6
原子	jyun4 zi2
可	ho2
可以	ho2 ji5
電離輻射	din6 lei4 fuk1 se6
輻射	fuk1 se6
生物危害	sang1 mat6 ngai4 hoi6
生化危害	sang1 faa3 ngai4 hoi6
關機	gwaan1 gei1
熄機	sik1 gei1
關機模式	gwaan1 gei1 mou4 sik1
振動	zan3 dung6
有	jau5
無	mou4
申	san1
營	jing4
月	jyut6
八角星	baat3 gok3 sing1
對決	deoi3 kyut3
對陣	deoi3 zan6
對抗	deoi3 kong3
日本白花	jat6 bun2 baak6 faa1
得	dak1
祕	bei3
祕密	bei3 mat6
隱私	jan2 si1
私隱	si1 jan2
祝	zuk1
合	hap6
滿	mun5
割	got3
禁	gam3
禁止	gam3 zi2
血液型號	hyut3 jik6 jing4 hou6
血型	hyut3 jing4
清除	cing1 ceoi4
清空	cing1 hung1
求救	kau4 gau3
交叉	gaau1 caa1
叉	caa1
錯誤	co3 ng6
錯	co3
拒絕	keoi5 zyut6
圓圈	jyun4 hyun1
八邊形	baat3 bin1 jing4
名卡	ming4 kaa1
一百分	jat1 baak3 fan1
滿分	mun5 fan1
氣憤	hei3 fan5
嬲	nau1
溫泉	wan1 cyun4
行人禁止通行	hang4 jan4 gam3 zi2 tung1 hang4
行人禁止	hang4 jan4 gam3 zi2
禁止行人	gam3 zi2 hang4 jan4
禁止抌垃圾	gam3 zi2 dam2 laap6 saap3
禁止騎車	gam3 zi2 ke4 ce1
非飲用水	fei1 jam2 jung6 seoi2
成人內容	sing4 jan4 noi6 jung4
少兒不宜	siu2 ji4 bat1 ji4
兒童不宜	ji4 tung4 bat1 ji4
禁止手機	gam3 zi2 sau2 gei1
禁止食菸	gam3 zi2 sik6 jin1
禁菸	gam3 jin1
嘆號	taan3 hou6
感嘆號	gam2 taan3 hou6
驚嘆號	ging1 taan3 hou6
白色嘆號	baak6 sik1 taan3 hou6
白色感嘆號	baak6 sik1 gam2 taan3 hou6
白色驚嘆號	baak6 sik1 ging1 taan3 hou6
問號	man6 hou6
問號	man6 hou2
白色問號	baak6 sik1 man6 hou6
雙感嘆號	soeng1 gam2 taan3 hou6
雙驚嘆號	soeng1 ging1 taan3 hou6
嘆號問號	taan3 hou6 man6 hou6
低光	dai1 gwong1
低亮度	dai1 loeng6 dou6
高光	gou1 gwong1
高亮度	gou1 loeng6 dou6
部分交替標誌	bou6 fan6 gaau1 tai3 biu1 zi3
部分交替	bou6 fan6 gaau1 tai3
警告	ging2 gou3
危險	ngai4 him2
注意兒童	zyu3 ji3 ji4 tung4
三叉戟	saam1 caa1 gik1
鳶尾	jyun1 mei5
鳶尾花	jyun1 mei5 faa1
初學者	co1 hok6 ze2
新手	san1 sau2
環保	waan4 bou2
可回收	ho2 wui4 sau1
勾	ngau1
勾	gau1
正確	zing3 kok3
啱	ngaam1
指	zi2
字數	zi6 sou3
匯率	wui6 leot2
外匯	ngoi6 wui6
條幅星	tiu4 fuk1 sing1
星號	sing1 hou6
八輻星號	baat3 fuk1 sing1 hou6
八輻星	baat3 fuk1 sing1
米字	mai5 zi6
菱形點心鑽	ling4 jing4 dim2 sam1 zyun3
地鐵符號	dei6 tit3 fu4 hou6
氣旋	hei3 syun4
颱風	toi4 fung1
颶風	geoi6 fung1
漩渦	syun4 wo1
熟睡	suk6 seoi6
取款機	ceoi2 fun2 gei1
提款機	tai4 fun2 gei1
廁所	ci3 so2
衛生間	wai6 sang1 gaan1
洗手間	sai2 sau2 gaan1
停車場	ting4 ce1 coeng4
電梯	din6 tai1
𨋢	lip1
空	hung1
日本服務標誌	jat6 bun2 fuk6 mou6 biu1 zi3
護照控制	wu6 ziu3 hung3 zai3
海關	hoi2 gwaan1
行李領取	hang4 lei5 ling5 ceoi2
行李寄存	hang4 lei5 gei3 cyun4
無線	mou4 sin3
男性	naam4 sing3
女性	neoi5 sing3
跨性別	kwaa1 sing3 bit6
化妝間	faa3 zong1 gaan1
化妝室	faa3 zong1 sat1
電影院	din6 jing2 jyun2
睇電影	tai2 din6 jing2
信號	seon3 hou6
日語此處	jat6 jyu5 ci2 cyu3
符號輸入	fu4 hou6 syu1 jap6
資訊	zi1 seon3
信息	seon3 sik1
字母輸入	zi6 mou5 syu1 jap6
小寫字母	siu2 se2 zi6 mou5
大寫字母	daai6 se2 zi6 mou5
唔好	m4 hou2
頂	ding2
上	soeng6
清涼	cing1 loeng4
新	san1
免費	min5 fai3
零鍵	ling4 gin6
零	ling4
一鍵	jat1 gin6
二鍵	ji6 gin6
三鍵	saam1 gin6
三	saam1
四鍵	sei3 gin6
四	sei3
四	si3
五鍵	ng5 gin6
六鍵	luk6 gin6
七鍵	cat1 gin6
七	cat1
八鍵	baat3 gin6
八	baat3
九鍵	gau2 gin6
九	gau2
十鍵	sap6 gin6
十	sap6
數字輸入	sou3 zi6 syu1 jap6
數字鍵	sou3 zi6 gin6
井號鍵	zeng2 hou6 gin6
井號	zeng2 hou6
星號鍵	sing1 hou6 gin6
彈出	daan6 ceot1
向右	hoeng3 jau6
開始播放	hoi1 ci2 bo3 fong3
暫停播放	zaam6 ting4 bo3 fong3
開始暫停	hoi1 ci2 zaam6 ting4
停止播放	ting4 zi2 bo3 fong3
錄音	luk6 jam1
向前跳	hoeng3 cin4 tiu3
向後跳	hoeng3 hau6 tiu3
快進	faai3 zeon3
後退	hau6 teoi3
上進	soeng6 zeon3
下退	haa6 teoi3
向左	hoeng3 zo2
向上	hoeng3 soeng6
向下	hoeng3 haa6
右箭頭	jau6 zin3 tau4
左箭頭	zo2 zin3 tau4
上箭頭	soeng6 zin3 tau4
下箭頭	haa6 zin3 tau4
右上箭頭	jau6 soeng6 zin3 tau2
右上	jau6 soeng6
右下箭頭	jau6 haa6 zin3 tau2
右下	jau6 haa6
左下箭頭	zo2 haa6 zin3 tau2
左下	zo2 haa6
左上箭頭	zo2 soeng6 zin3 tau2
左上	zo2 soeng6
上下箭頭	soeng6 haa6 zin3 tau2
上下	soeng6 haa6
左右箭頭	zo2 jau6 zin3 tau2
左右	zo2 jau6
向右回轉	hoeng3 jau6 wui4 zyun2
向左回轉	hoeng3 zo2 wui4 zyun2
轉向上方	zyun2 hoeng3 soeng6 fong1
轉向前方	zyun2 hoeng3 cin4 fong1
轉向下方	zyun2 hoeng3 haa6 fong1
隨機	ceoi4 gei1
循環	ceon4 waan4
單曲循環	daan1 kuk1 ceon4 waan4
逆時針箭頭	jik6 si4 zam1 zin3 tau2
同步	tung4 bou6
更新	gang1 san1
順時針箭頭	seon6 si4 zam1 zin3 tau2
音樂	jam1 ngok6
加號	gaa1 hou6
加號	gaa1 hou2
加	gaa1
減號	gaam2 hou6
減號	gaam2 hou2
減	gaam2
除號	ceoi4 hou6
除	ceoi4
除	cyu4
乘號	sing4 hou6
乘	sing4
等號	dang2 hou6
等於	dang2 jyu1
無窮大	mou4 kung4 daai6
無窮	mou4 kung4
貨幣兌換	fo3 bai6 deoi3 wun6
商標	soeng1 biu1
版權	baan2 kyun4
註冊商標	zyu3 caak3 soeng1 biu1
註冊	zyu3 caak3
證人	zing3 jan4
作證	zok3 zing3
結束箭頭	git3 cuk1 zin3 tau2
返回箭頭	faan2 wui4 zin3 tau2
開啓箭頭	hoi1 kai2 zin3 tau2
啓用箭頭	kai2 jung6 zin3 tau2
置頂箭頭	zi3 deng2 zin3 tau2
置頂	zi3 deng2
即將箭頭	zik1 zoeng1 zin3 tau2
波浪線	bo1 long6 sin3
捲曲環	gyun2 kuk1 waan4
雙捲曲環	soeng1 gyun2 kuk1 waan4
選擇符號	syun2 zaak6 fu4 hou6
勾選	ngau1 syun2
單選符號	daan1 syun2 fu4 hou6
紅色	hung4 sik1
赤色	cik1 sik1
赤色	cek3 sik1
橙色	caang4 sik1
橙色	caang2 sik1
黃色	wong4 sik1
綠色	luk6 sik1
藍色	laam4 sik1
青色	cing1 sik1
青色	ceng1 sik1
紫色	zi2 sik1
黑色	hak1 sik1
白色	baak6 sik1
褐色	hot3 sik1
啡色	fe1 sik1
紅色上三角	hung4 sik1 soeng6 saam1 gok3
紅色下三角	hung4 sik1 haa6 saam1 gok3
橙色小菱形	caang4 sik1 siu2 ling4 jing4
橙色小階磚	caang4 sik1 siu2 gaai1 zyun1
藍色小菱形	laam4 sik1 siu2 ling4 jing4
藍色小階磚	laam4 sik1 siu2 gaai1 zyun1
橙色大菱形	caang4 sik1 daai6 ling4 jing4
橙色大階磚	caang4 sik1 daai6 gaai1 zyun1
藍色大菱形	laam4 sik1 daai6 ling4 jing4
藍色大階磚	laam4 sik1 daai6 gaai1 zyun1
白色方鍵	baak6 sik1 fong1 gin6
黑色方鍵	hak1 sik1 fong1 gin6
黑色小方塊	hak1 sik1 siu2 fong1 faai3
白色小方塊	baak6 sik1 siu2 fong1 faai3
黑色中方塊	hak1 sik1 zung1 fong1 faai3
白色中方塊	baak6 sik1 zung1 fong1 faai3
黑色大方塊	hak1 sik1 daai6 fong1 faai3
白色大方塊	baak6 sik1 daai6 fong1 faai3
喇叭	laa3 baa1
揚聲器	joeng4 sing1 hei3
靜音	zing6 jam1
中等音量	zung1 dang2 jam1 loeng6
大音量	daai6 jam1 loeng6
鐘鈴	zung1 ling4
鐘	zung1
鈴	ling4
響鈴	hoeng2 ling4
擴音器	kwok3 jam1 hei3
擴音器	kwong3 jam1 hei3
啦啦隊	laa1 laa1 deoi2
發言氣球	faat3 jin4 hei3 kau4
發言氣泡	faat3 jin4 hei3 paau1
思考雲	si1 haau2 wan4
想像雲	soeng2 zoeng6 wan4
憤怒發言氣球	fan5 nou6 faat3 jin4 hei3 kau4
憤怒發言氣泡	fan5 nou6 faat3 jin4 hei3 paau1
黑桃	hak1 tou4
葵扇	kwai4 sin3
梅花	mui4 faa1
方塊	fong1 faai3
階磚	gaai1 zyun1
小丑牌	siu2 cau2 paai4
花紙牌	faa1 zi2 paai4
麻雀中	maa4 zoek2 zung1
中	zung1
一點正	jat1 dim2 zing3
一點鐘	jat1 dim2 zung1
一點	jat1 dim2
兩點正	loeng5 dim2 zing3
兩點鐘	loeng5 dim2 zung1
兩點	loeng5 dim2
三點正	saam1 dim2 zing3
三點鐘	saam1 dim2 zung1
三點	saam1 dim2
四點正	sei3 dim2 zing3
四點鐘	sei3 dim2 zung1
四點	sei3 dim2
五點正	ng5 dim2 zing3
五點鐘	ng5 dim2 zung1
五點	ng5 dim2
六點正	luk6 dim2 zing3
六點鐘	luk6 dim2 zung1
六點	luk6 dim2
七點正	cat1 dim2 zing3
七點鐘	cat1 dim2 zung1
七點	cat1 dim2
八點正	baat3 dim2 zing3
八點鐘	baat3 dim2 zung1
八點	baat3 dim2
九點正	gau2 dim2 zing3
九點鐘	gau2 dim2 zung1
九點	gau2 dim2
十點正	sap6 dim2 zing3
十點鐘	sap6 dim2 zung1
十點	sap6 dim2
十一點正	sap6 jat1 dim2 zing3
十一點鐘	sap6 jat1 dim2 zung1
十一點	sap6 jat1 dim2
十二點正	sap6 ji6 dim2 zing3
零點正	ling4 dim2 zing3
十二點鐘	sap6 ji6 dim2 zung1
十二點	sap6 ji6 dim2
零點	ling4 dim2
一點半	jat1 dim2 bun3
兩點半	loeng5 dim2 bun3
三點半	saam1 dim2 bun3
四點半	sei3 dim2 bun3
五點半	ng5 dim2 bun3
六點半	luk6 dim2 bun3
七點半	cat1 dim2 bun3
八點半	baat3 dim2 bun3
九點半	gau2 dim2 bun3
十點半	sap6 dim2 bun3
十一點半	sap6 jat1 dim2 bun3
十二點半	sap6 ji6 dim2 bun3
白旗	baak6 kei4
黑旗	haak1 kei4
海盜旗	hoi2 dou6 kei4
骷髏旗	fu1 lau4 kei4
終點旗	zung1 dim2 kei4
三角旗	saam1 gok3 kei4
彩虹旗	coi2 hung4 kei4
跨性別旗	kwaa1 sing3 bit6 kei4
聯合國	lyun4 hap6 gwok3
阿富汗	aa3 fu3 hon6
奧蘭群島	ou3 laan4 kwan4 dou2
阿爾巴尼亞	aa3 ji5 baa1 nei4 aa3
阿爾及利亞	aa3 ji5 kap6 lei6 aa3
美屬薩摩亞	mei5 suk6 saat3 mo1 aa3
安道爾	on1 dou6 ji5
安哥拉	on1 go1 laai1
安圭拉	on1 gwai1 laai1
南極洲	naam4 gik6 zau1
安提瓜和巴布達	on1 tai4 gwaa1 wo4 baa1 bou3 daat6
阿根廷	aa3 gan1 ting4
亞美尼亞	aa3 mei5 nei4 aa3
阿魯巴	aa3 lou5 baa1
澳大利亞	ou3 daai6 lei6 aa3
澳洲	ou3 zau1
袋鼠國	doi6 syu2 gwok3
奧地利	ou3 dei6 lei6
音樂之邦	jam1 ngok6 zi1 bong1
阿塞拜疆	aa3 coi3 baai3 goeng1
巴哈馬	baa1 haa1 maa5
巴林	baa1 lam4
孟加拉國	maang6 gaa1 laai1 gwok3
巴巴多斯	baa1 baa1 do1 si1
白俄羅斯	baak6 ngo4 lo4 si1
白羅斯	baak6 lo4 si1
比利時	bei2 lei6 si4
伯利茲	baak3 lei6 zi1
貝寧	bui3 ning4
油棕之國	jau4 zung1 zi1 gwok3
百慕大	baak3 mou6 daai6
不丹	bat1 daan1
玻利維亞	bo1 lei6 wai4 aa3
波斯尼亞和黑塞哥維那	bo1 si1 nei4 aa3 wo4 hak1 sak1 go1 wai4 naa5
